Date,MSCI World EUR,MSCI Europe EUR,MSCI USA EUR
26/10/2011,88.6970,83.5490,84.2540
27/10/2011,90.3130,86.4920,85.1330
28/10/2011,90.3430,86.3540,84.9730
31/10/2011,89.1180,84.4480,84.2460
1/11/2011,87.7150,81.6140,83.5290
2/11/2011,87.9950,82.3380,84.0880
3/11/2011,89.6650,83.9920,86.0230
4/11/2011,89.2860,83.1490,85.4370
7/11/2011,89.4800,82.7090,86.0060
8/11/2011,89.9090,83.4230,86.6460
9/11/2011,88.7370,81.9860,84.8170
10/11/2011,88.6020,81.6690,85.5020
11/11/2011,89.6200,83.5950,86.2320
14/11/2011,89.4740,82.7530,86.0650
15/11/2011,89.9490,82.2650,87.1890
16/11/2011,88.9770,82.2350,85.7080
17/11/2011,87.8520,81.1910,84.3490
18/11/2011,87.4040,80.5670,84.2410
21/11/2011,85.7530,77.9910,83.0220
22/11/2011,85.2960,77.4830,82.5130
23/11/2011,84.3500,76.4640,81.5530
24/11/2011,84.2990,76.3080,81.7300
25/11/2011,84.4830,76.8580,81.8420
28/11/2011,86.6030,79.7060,83.7130
29/11/2011,87.2720,80.3160,84.0030
30/11/2011,89.8590,83.2510,86.8060
1/12/2011,89.7910,82.7110,86.5920
2/12/2011,90.2970,83.5120,86.8420
5/12/2011,90.9320,84.1990,87.4820
6/12/2011,91.0820,83.9220,88.1180
7/12/2011,91.3040,83.7640,88.2200
8/12/2011,90.1010,82.5010,86.8470
9/12/2011,90.7130,83.4740,87.9590
12/12/2011,90.3160,81.9720,87.6280
13/12/2011,90.4630,82.4460,87.6980
14/12/2011,89.8090,80.7660,87.5860
15/12/2011,89.7860,81.5350,87.5620
16/12/2011,89.7290,81.1790,87.5450
19/12/2011,89.0530,81.2080,86.6970
20/12/2011,90.6550,82.8190,88.6590
21/12/2011,91.1100,82.4080,89.2510
22/12/2011,91.7150,83.2880,89.8730
23/12/2011,92.5850,84.0020,90.8570
26/12/2011,92.6330,84.0020,90.8570
27/12/2011,92.4990,84.0130,90.6840
28/12/2011,92.1210,83.4150,90.3550
29/12/2011,93.1080,84.2330,91.5490
30/12/2011,93.0230,84.9460,90.7050
2/1/2012,93.2970,85.8330,90.7050
3/1/2012,94.3520,87.1570,91.5980
4/1/2012,95.2090,86.6970,92.6440
5/1/2012,95.5460,85.9370,93.7910
6/1/2012,95.7090,85.9850,94.1540
9/1/2012,95.5980,85.5890,94.1990
10/1/2012,96.4990,87.1200,94.7530
11/1/2012,96.9340,86.7510,95.4850
12/1/2012,96.3410,86.5110,94.9030
13/1/2012,96.8250,86.3870,95.4120
16/1/2012,96.8940,87.0520,95.3670
17/1/2012,97.1370,87.7860,95.2200
18/1/2012,97.3740,87.8410,95.6930
19/1/2012,97.6580,88.8740,95.6020
20/1/2012,97.6620,88.6050,95.4490
23/1/2012,97.2600,89.0320,94.5660
24/1/2012,97.3200,88.7540,94.9660
25/1/2012,97.8630,88.3250,95.8640
26/1/2012,97.0630,89.3080,93.9920
27/1/2012,96.8910,88.4310,94.0420
30/1/2012,96.4670,87.4710,93.9410
31/1/2012,96.7960,88.0830,94.0780
1/2/2012,97.2990,89.8050,94.1820
2/2/2012,97.6720,89.9660,94.4920
3/2/2012,99.1200,91.4920,96.2400
6/2/2012,99.4320,91.3860,96.5400
7/2/2012,98.5710,91.1570,95.5240
8/2/2012,98.7100,90.9790,95.6380
9/2/2012,98.5700,91.2010,95.4460
10/2/2012,98.3010,90.3880,95.5950
13/2/2012,98.8340,91.0620,96.0400
14/2/2012,99.0650,90.8680,96.5880
15/2/2012,99.6100,91.3930,96.5700
16/2/2012,100.2310,91.4730,97.8420
17/2/2012,99.9220,91.9890,97.1360
20/2/2012,99.7830,92.7160,96.3750
21/2/2012,99.6630,92.2640,96.4330
22/2/2012,99.4040,91.4870,96.2990
23/2/2012,99.2710,91.3400,96.2000
24/2/2012,98.6440,91.5470,95.2950
27/2/2012,98.9560,91.2640,95.8880
28/2/2012,99.1190,91.4120,96.0000
29/2/2012,99.1370,91.4050,95.8820
1/3/2012,99.9130,92.3440,96.8220
2/3/2012,100.4120,92.3880,97.4410
5/3/2012,99.7050,91.8330,96.8390
6/3/2012,98.5260,89.4260,96.1750
7/3/2012,98.9000,89.9500,96.8230
8/3/2012,99.2730,91.3250,96.6670
9/3/2012,100.5490,91.7730,98.1430
12/3/2012,100.2180,91.5470,97.9780
13/3/2012,101.9340,93.1580,99.9820
14/3/2012,102.3570,93.4200,100.4720
15/3/2012,102.6910,93.6730,100.7300
16/3/2012,102.4120,94.1620,100.0760
19/3/2012,102.2250,94.0510,99.9260
20/3/2012,101.7010,92.9880,99.7620
21/3/2012,101.6020,92.8890,99.8290
22/3/2012,100.9430,91.7950,99.0690
23/3/2012,100.7230,91.8400,98.8740
26/3/2012,101.4060,92.6650,99.7590
27/3/2012,101.3560,92.2430,99.4890
28/3/2012,100.8530,91.2650,99.2220
29/3/2012,100.4000,90.1150,99.1660
30/3/2012,100.6030,90.9980,99.2430
2/4/2012,101.6640,92.3610,100.1150
3/4/2012,100.8100,91.3270,99.4470
4/4/2012,100.5610,89.4460,100.0780
5/4/2012,100.8460,89.5560,100.4380
6/4/2012,100.7630,89.5560,100.4380
9/4/2012,100.0110,89.5640,99.2530
10/4/2012,98.2920,87.3180,97.4400
11/4/2012,98.5760,87.9700,97.8950
12/4/2012,99.5400,88.9300,98.8430
13/4/2012,98.9950,87.5700,98.3180
16/4/2012,99.0440,87.8800,98.3960
17/4/2012,100.0140,89.6500,99.3090
18/4/2012,99.9050,89.0500,99.0640
19/4/2012,99.2710,88.6100,98.3400
20/4/2012,99.0910,89.0800,97.9710
23/4/2012,98.3600,87.0200,97.7580
24/4/2012,98.3620,87.9100,97.5110
25/4/2012,99.5660,88.7700,99.0170
26/4/2012,99.8340,88.9100,99.3410
27/4/2012,100.0150,89.5100,99.3460
30/4/2012,99.8320,88.8700,99.1320
1/5/2012,100.1430,89.2800,99.7560
2/5/2012,100.2730,88.9000,100.0710
3/5/2012,99.7210,88.9600,99.2390
4/5/2012,98.4990,87.4300,97.9180
7/5/2012,98.6720,88.0400,98.4520
8/5/2012,98.2690,86.5900,98.4430
9/5/2012,97.9830,86.3100,98.2680
10/5/2012,98.0980,86.7300,98.3040
11/5/2012,98.0110,87.0200,98.1050
14/5/2012,97.3830,85.4700,97.8040
15/5/2012,97.0370,84.9100,97.7130
16/5/2012,96.5460,84.4200,97.5340
17/5/2012,95.7400,83.4500,96.2590
18/5/2012,94.5870,82.5200,95.4220
21/5/2012,95.2870,82.9400,96.6520
22/5/2012,96.0360,84.5200,96.7640
23/5/2012,96.3520,82.7000,98.2820
24/5/2012,96.6930,83.5500,98.4210
25/5/2012,97.0010,83.7700,98.7770
28/5/2012,96.9260,83.7300,98.5720
29/5/2012,97.8700,84.3300,99.6730
30/5/2012,97.3430,83.0500,99.3630
31/5/2012,97.2570,82.7400,99.3310
1/6/2012,95.2300,81.1800,96.8460
4/6/2012,94.0730,80.7400,95.8040
5/6/2012,94.8950,80.9900,96.6460
6/6/2012,96.7040,82.8500,98.6030
7/6/2012,96.7840,83.7600,98.0370
8/6/2012,97.3750,83.5300,99.5900
11/6/2012,96.6440,83.5600,97.9550
12/6/2012,97.7040,84.1600,99.5230
13/6/2012,96.6540,83.9000,97.8750
14/6/2012,96.9540,83.6300,98.7290
15/6/2012,97.7480,84.4000,99.5280
18/6/2012,98.3600,84.4600,100.0720
19/6/2012,98.8330,85.8300,100.2840
20/6/2012,98.8370,86.2700,99.9170
21/6/2012,97.7600,85.8000,98.4160
22/6/2012,98.2130,85.1800,99.6740
25/6/2012,97.2260,83.9000,98.5200
26/6/2012,97.4730,83.8400,99.0780
27/6/2012,98.5070,85.0000,100.0490
28/6/2012,98.6030,84.6100,100.0580
29/6/2012,99.4310,86.7900,100.4430
2/7/2012,100.6600,88.0500,101.5560
3/7/2012,101.3690,88.9500,102.0520
4/7/2012,102.0460,88.9400,102.8350
5/7/2012,102.4680,88.8300,103.4460
6/7/2012,102.0030,87.9800,103.0730
9/7/2012,101.6310,87.6400,102.9480
10/7/2012,101.5500,88.3800,102.4640
11/7/2012,101.6020,88.4200,102.4790
12/7/2012,101.1970,87.4900,102.5260
13/7/2012,102.2090,88.6300,103.6880
16/7/2012,102.2260,88.7900,103.4760
17/7/2012,102.7670,88.5600,104.4740
18/7/2012,103.1640,89.5500,104.7300
19/7/2012,103.9220,90.5200,105.0570
20/7/2012,103.3380,89.2600,104.7950
23/7/2012,102.1420,87.0800,104.2840
24/7/2012,101.6380,86.6600,103.6070
25/7/2012,101.2200,86.6000,103.2590
26/7/2012,101.9320,88.6700,103.4550
27/7/2012,103.1870,89.7900,104.8450
30/7/2012,104.5860,91.2300,105.8770
31/7/2012,103.6900,90.3500,104.7740
1/8/2012,103.6410,90.7900,104.6030
2/8/2012,103.7100,89.6900,105.0090
3/8/2012,104.2350,91.8700,105.4370
6/8/2012,104.2970,92.2500,105.0710
7/8/2012,104.9410,92.9300,105.5720
8/8/2012,105.4510,93.0800,106.1740
9/8/2012,106.0030,93.4600,106.6380
10/8/2012,106.0070,93.3200,106.8380
13/8/2012,105.5110,92.9200,106.3640
14/8/2012,105.8720,93.5400,106.6150
15/8/2012,106.1550,93.4700,107.1120
16/8/2012,106.3520,93.7500,107.1760
17/8/2012,107.1390,94.2900,107.9540
20/8/2012,106.7180,93.8300,107.5610
21/8/2012,105.8300,94.1700,105.9990
22/8/2012,105.4790,93.0200,106.1300
23/8/2012,104.3030,92.4700,104.3260
24/8/2012,104.8980,92.6000,105.5350
27/8/2012,104.9600,93.0200,105.4830
28/8/2012,104.3560,92.3700,104.9990
29/8/2012,104.5970,92.2300,105.4170
30/8/2012,103.9280,91.5300,104.8530
31/8/2012,103.6290,91.9000,104.4940
3/9/2012,103.9360,92.6900,104.6760
4/9/2012,103.6130,91.6100,104.7510
5/9/2012,103.1590,91.6100,104.3040
6/9/2012,104.8690,93.7500,106.1570
7/9/2012,104.6640,93.9400,105.2270
10/9/2012,104.3260,93.7200,104.6940
11/9/2012,104.2680,94.0400,104.5190
12/9/2012,104.3200,94.1300,104.3990
13/9/2012,105.1810,93.9800,105.9130
14/9/2012,104.6650,95.1600,104.4270
17/9/2012,104.3370,94.8500,104.1460
18/9/2012,104.5860,94.4500,104.6490
19/9/2012,104.9080,94.8400,104.7610
20/9/2012,105.2100,94.6700,105.5200
21/9/2012,105.1910,95.1100,105.2220
24/9/2012,105.2960,94.7600,105.5730
25/9/2012,104.5550,95.1300,104.0650
26/9/2012,104.1330,93.4100,104.4580
27/9/2012,104.8140,93.7000,105.2970
28/9/2012,104.0980,92.5700,104.8230
1/10/2012,104.3540,93.9000,104.7580
2/10/2012,104.1670,93.6400,104.6240
3/10/2012,104.3900,93.5600,105.2650
4/10/2012,104.3510,93.5000,105.1690
5/10/2012,104.3510,94.4500,104.6880
8/10/2012,104.4330,93.5400,105.0600
9/10/2012,104.0020,93.1200,104.6110
10/10/2012,103.3000,92.6300,103.9190
11/10/2012,103.2600,93.3500,103.6300
12/10/2012,102.8470,92.8600,103.1290
15/10/2012,103.6270,93.3300,104.1950
16/10/2012,104.2400,94.5600,104.5640
17/10/2012,104.2570,95.0000,104.2040
18/10/2012,104.4800,95.1600,104.2020
19/10/2012,103.6160,94.4200,102.9670
22/10/2012,103.1920,94.0400,102.6920
23/10/2012,102.3960,92.4700,102.0630
24/10/2012,102.2600,92.8800,101.7220
25/10/2012,102.6500,93.0900,102.0900
26/10/2012,102.6720,93.2100,102.2160
29/10/2012,102.6240,92.8600,102.4260
30/10/2012,102.4580,93.6700,101.8500
31/10/2012,102.5640,93.1400,102.0590
1/11/2012,103.6510,94.3300,103.3720
2/11/2012,103.8040,94.7300,103.1320
5/11/2012,104.1160,94.1800,103.8410
6/11/2012,104.6070,94.7100,104.5060
7/11/2012,103.2030,93.4300,102.4220
8/11/2012,102.4360,93.2700,101.3920
9/11/2012,102.5250,93.1800,101.7110
12/11/2012,102.3720,92.9400,101.7060
13/11/2012,102.1740,93.3500,101.2890
14/11/2012,100.8510,92.4600,99.7390
15/11/2012,100.0900,91.5700,99.0640
16/11/2012,100.7270,90.6200,100.2530
19/11/2012,102.0620,92.6100,101.3600
20/11/2012,102.1960,92.9100,101.5340
21/11/2012,102.3060,93.1300,101.6420
22/11/2012,102.2720,93.6600,101.1220
23/11/2012,102.8230,94.2200,101.8480
26/11/2012,102.5960,93.7600,101.5920
27/11/2012,102.6070,94.0500,101.3460
28/11/2012,103.1330,94.1500,102.3140
29/11/2012,103.4360,95.2200,102.2210
30/11/2012,103.2820,95.0300,102.0450
3/12/2012,102.6720,95.1400,101.0480
4/12/2012,102.5320,95.1700,100.7590
5/12/2012,102.7850,95.4000,101.0760
6/12/2012,103.7230,96.0700,102.0520
7/12/2012,104.3200,96.1800,102.8160
10/12/2012,104.4320,96.3300,102.8760
11/12/2012,104.4730,96.6500,102.9500
12/12/2012,104.3270,96.7100,102.6420
13/12/2012,103.5850,96.3400,101.6150
14/12/2012,103.2500,96.2400,101.0320
17/12/2012,103.5910,96.1800,101.7970
18/12/2012,104.1710,96.6100,102.5740
19/12/2012,103.8810,97.0000,101.4800
20/12/2012,104.2850,97.0400,102.2040
21/12/2012,103.9430,96.7700,101.7280
24/12/2012,103.5710,96.6100,101.3290
25/12/2012,103.6250,96.6100,101.3290
26/12/2012,103.1770,96.5500,100.6200
27/12/2012,103.1980,96.6300,100.5020
28/12/2012,102.4790,96.0100,99.4240
31/12/2012,103.6700,96.3100,101.3910
1/1/2013,103.6740,96.3100,101.3910
2/1/2013,105.4630,98.2200,103.5180
3/1/2013,106.3890,98.7600,104.4620
4/1/2013,107.2490,99.1200,105.3950
7/1/2013,106.5570,98.6800,104.6330
8/1/2013,106.4620,98.5400,104.5750
9/1/2013,107.0340,99.2200,105.0850
10/1/2013,106.5280,98.9400,104.4930
11/1/2013,105.7390,98.8200,103.4700
14/1/2013,105.4440,98.4700,103.2180
15/1/2013,105.7810,98.4700,103.4840
16/1/2013,105.8960,98.4900,103.8770
17/1/2013,105.9630,98.9200,103.9870
18/1/2013,106.6430,98.8000,104.8560
21/1/2013,106.5670,99.0600,104.6710
22/1/2013,107.1060,99.0300,105.3760
23/1/2013,107.1060,99.2300,105.5660
24/1/2013,106.5980,99.4500,104.8610
25/1/2013,106.5060,99.7500,104.6650
28/1/2013,106.4320,99.6300,104.5940
29/1/2013,106.8770,100.0100,104.9430
30/1/2013,106.0650,99.4400,103.8380
31/1/2013,105.7290,98.9000,103.5580
1/2/2013,105.6310,99.1800,103.6480
4/2/2013,105.4140,97.7000,103.4950
5/2/2013,106.0610,98.2700,104.8010
6/2/2013,106.2270,97.8700,104.7920
7/2/2013,106.9150,97.6200,105.7480
8/2/2013,107.6380,98.7900,106.4420
11/2/2013,107.2880,98.2100,106.3770
12/2/2013,107.2230,98.6900,105.8520
13/2/2013,107.4450,99.0600,106.1380
14/2/2013,108.0400,98.9100,106.9660
15/2/2013,107.6100,98.7200,106.7690
18/2/2013,107.7240,98.5400,106.7650
19/2/2013,108.5480,99.6400,107.4740
20/2/2013,107.6890,99.3100,106.0150
21/2/2013,107.5080,97.8600,106.4940
22/2/2013,108.7740,99.1200,107.9350
25/2/2013,107.5040,99.0700,105.5720
26/2/2013,108.2650,97.7800,107.3680
27/2/2013,109.0090,98.6800,108.4340
28/2/2013,109.7540,99.6400,108.6450
1/3/2013,110.2410,99.3000,109.6320
4/3/2013,110.2750,99.2800,109.9190
5/3/2013,111.3320,101.0600,110.8280
6/3/2013,111.7160,100.8100,111.1760
7/3/2013,111.2170,100.7600,110.6900
8/3/2013,112.3830,101.5800,112.0470
11/3/2013,112.5780,101.4900,112.1080
12/3/2013,112.4000,101.5000,111.7850
13/3/2013,112.7500,101.5000,112.5440
14/3/2013,113.2960,102.6100,112.9110
15/3/2013,112.8880,102.2100,111.9800
18/3/2013,112.7650,101.9600,112.2910
19/3/2013,113.0560,101.5400,112.6290
20/3/2013,113.1010,101.8500,112.8440
21/3/2013,112.7080,101.1500,112.1270
22/3/2013,112.5330,101.0100,112.2990
25/3/2013,113.0880,100.7300,112.9100
26/3/2013,113.7650,100.9000,113.9990
27/3/2013,114.1650,100.4900,114.6630
28/3/2013,114.0820,100.9200,114.5970
29/3/2013,114.0740,100.9200,114.5970
1/4/2013,113.5060,100.9900,114.0230
2/4/2013,114.1680,102.2100,114.6430
3/4/2013,113.3020,101.2400,113.3440
4/4/2013,112.9820,100.2000,113.7540
5/4/2013,111.2800,98.6700,111.8270
8/4/2013,111.8990,98.8300,112.5720
9/4/2013,112.0650,98.9600,112.6030
10/4/2013,113.3440,100.6800,113.7430
11/4/2013,113.7950,101.2500,113.8090
12/4/2013,113.5570,100.3600,113.7430
15/4/2013,111.6890,99.7000,111.1970
16/4/2013,111.8970,98.9300,112.3990
17/4/2013,111.2350,97.3900,111.5440
18/4/2013,110.3500,97.3800,110.4620
19/4/2013,111.0200,97.8900,111.4830
22/4/2013,111.8320,98.0500,112.4430
23/4/2013,113.2820,100.4400,113.7540
24/4/2013,113.9970,101.1700,113.9450
25/4/2013,114.5700,101.9200,114.3170
26/4/2013,114.2710,101.5500,113.9190
29/4/2013,114.4630,102.0800,114.0980
30/4/2013,114.3300,101.8700,113.6950
1/5/2013,113.5090,101.9300,112.5450
2/5/2013,114.8000,102.2800,114.6470
3/5/2013,115.4110,103.3600,115.4250
6/5/2013,115.8930,103.3500,116.1740
7/5/2013,116.4380,103.6100,116.5210
8/5/2013,116.5550,104.2600,116.2270
9/5/2013,116.6360,104.2700,116.4900
10/5/2013,117.7490,104.6900,118.1040
13/5/2013,117.7770,104.5100,117.9960
14/5/2013,118.4880,104.9300,119.2160
15/5/2013,119.9500,105.6900,120.8940
16/5/2013,119.2130,105.6200,119.7720
17/5/2013,120.4740,105.8900,121.8610
20/5/2013,120.6000,106.2400,121.4520
21/5/2013,120.6270,106.3300,121.5130
22/5/2013,119.9750,106.5500,120.4250
23/5/2013,118.1990,104.2900,119.8320
24/5/2013,117.8830,104.0600,119.4850
27/5/2013,117.5560,104.4000,119.4060
28/5/2013,118.9190,105.7100,120.9100
29/5/2013,117.2910,103.7400,119.0030
30/5/2013,116.6880,104.1100,118.6450
31/5/2013,115.9750,103.1600,117.8030
3/6/2013,115.4190,102.3700,117.8190
4/6/2013,115.1070,102.7000,116.7900
5/6/2013,113.2210,101.1700,115.0600
6/6/2013,112.5960,99.9900,115.1120
7/6/2013,113.5570,101.2800,116.3440
10/6/2013,114.0110,101.2200,116.5470
11/6/2013,112.5770,100.0600,114.6440
12/6/2013,111.6060,99.6800,113.1410
13/6/2013,112.4210,99.6100,115.1230
14/6/2013,112.0510,99.7700,114.1390
17/6/2013,112.9940,100.5100,114.9330
18/6/2013,113.0760,100.4200,115.4350
19/6/2013,112.3580,100.1900,113.7450
20/6/2013,110.3570,97.2200,112.8000
21/6/2013,110.4720,96.1100,113.3900
24/6/2013,109.2500,94.5400,112.3800
25/6/2013,110.3200,95.9100,113.6340
26/6/2013,111.9500,97.5500,115.3740
27/6/2013,112.7720,98.1800,116.1270
28/6/2013,112.6160,97.6900,115.6920
1/7/2013,113.1410,98.8000,116.0100
2/7/2013,113.1910,98.3800,115.9410
3/7/2013,113.4000,97.8000,116.6090
4/7/2013,114.5180,100.0900,117.1380
5/7/2013,115.2890,98.7500,119.0320
8/7/2013,115.6920,100.1500,119.3640
9/7/2013,117.2760,100.9100,120.9760
10/7/2013,117.0090,101.0300,120.3440
11/7/2013,117.1920,101.6100,120.2630
12/7/2013,117.2070,101.4800,120.5200
15/7/2013,117.4670,101.9200,120.7610
16/7/2013,116.6300,101.2200,119.4750
17/7/2013,117.2450,101.8100,120.2170
18/7/2013,117.8670,102.7000,120.8390
19/7/2013,117.6220,102.7300,120.5790
22/7/2013,117.6900,102.8800,120.3310
23/7/2013,117.4020,102.5900,119.8890
24/7/2013,117.1350,103.1800,119.2750
25/7/2013,117.0940,102.6700,119.6950
26/7/2013,116.7210,102.4300,119.5210
29/7/2013,116.2510,102.4800,119.1940
30/7/2013,116.3860,102.5500,119.3150
31/7/2013,115.9600,102.6200,119.0550
1/8/2013,117.6660,103.8100,120.9880
2/8/2013,117.9150,104.0700,120.7330
5/8/2013,118.0360,104.2400,120.9630
6/8/2013,117.2360,103.8300,119.6190
7/8/2013,116.4830,103.5700,119.0890
8/8/2013,116.5520,104.0100,118.9560
9/8/2013,116.7790,104.6300,118.8630
12/8/2013,117.0690,104.7000,119.2420
13/8/2013,117.8150,105.3000,120.0530
14/8/2013,117.5370,105.5400,119.1460
15/8/2013,116.2130,104.4700,117.5700
16/8/2013,115.5540,104.7900,116.4650
19/8/2013,114.8350,104.2200,115.6250
20/8/2013,114.1250,103.3700,115.4570
21/8/2013,113.7120,102.7800,115.2280
22/8/2013,114.6080,103.7800,116.5120
23/8/2013,114.9230,104.1800,116.5020
26/8/2013,114.8600,104.1300,116.3240
27/8/2013,113.1720,102.3100,114.3010
28/8/2013,113.2870,101.9800,115.0830
29/8/2013,114.3640,102.7000,116.3620
30/8/2013,114.0500,101.7600,116.3120
2/9/2013,114.6810,103.6300,116.2900
3/9/2013,115.3350,103.2000,117.0480
4/9/2013,115.7730,103.4200,117.6220
5/9/2013,116.5660,104.1700,118.4840
6/9/2013,116.5940,104.6800,118.1630
9/9/2013,116.8000,104.5500,118.5020
10/9/2013,117.6990,105.8800,119.2480
11/9/2013,117.8950,106.2700,119.3210
12/9/2013,117.6180,106.2400,118.8560
13/9/2013,118.1140,106.4900,119.6140
16/9/2013,118.2700,107.1500,119.4100
17/9/2013,118.3560,106.6500,119.9880
18/9/2013,119.4580,107.1300,121.4510
19/9/2013,118.6170,107.7500,119.5120
20/9/2013,118.1610,107.4500,118.9410
23/9/2013,117.9010,106.9100,118.5300
24/9/2013,117.7270,107.0800,118.2610
25/9/2013,117.4590,107.0200,117.8340
26/9/2013,117.9160,107.0400,118.5050
27/9/2013,117.2580,106.7500,117.5090
30/9/2013,116.4470,106.1600,116.8680
1/10/2013,117.2850,106.9300,117.9430
2/10/2013,116.5360,106.2000,117.2910
3/10/2013,115.6380,105.7800,115.9420
4/10/2013,116.2290,105.8900,117.0160
7/10/2013,115.6000,105.6400,116.2220
8/10/2013,114.3910,104.8300,114.5060
9/10/2013,114.8150,104.2400,115.2170
10/10/2013,116.7390,105.9900,117.6890
11/10/2013,117.2540,106.4600,118.0840
14/10/2013,117.4590,106.6600,118.3660
15/10/2013,117.8300,107.5400,118.2650
16/10/2013,118.8540,107.8200,120.0140
17/10/2013,118.5720,107.9600,119.3250
18/10/2013,119.1570,108.8000,119.8530
21/10/2013,119.4490,109.1600,120.0290
22/10/2013,119.4200,109.7000,119.8210
23/10/2013,118.6640,109.0100,119.1460
24/10/2013,118.9480,109.5000,119.3680
25/10/2013,119.0330,109.4300,119.9300
28/10/2013,119.2740,109.2700,120.1250
29/10/2013,119.7170,109.6700,120.8910
30/10/2013,119.5200,109.6800,120.2620
31/10/2013,120.3920,110.1500,121.3780
1/11/2013,120.9730,109.8700,122.6760
4/11/2013,121.2170,110.2400,122.8960
5/11/2013,121.2080,110.0400,122.8790
6/11/2013,121.3590,110.4700,122.8710
7/11/2013,121.2050,110.4800,122.5120
8/11/2013,122.1030,110.3300,124.4280
11/11/2013,121.9220,110.6100,123.9820
12/11/2013,121.4760,109.9800,123.4230
13/11/2013,122.0040,109.3500,124.7680
14/11/2013,122.3720,110.2500,124.8530
15/11/2013,122.8810,110.4800,125.2390
18/11/2013,122.5220,111.0700,124.2150
19/11/2013,122.0400,110.3400,123.9150
20/11/2013,122.2110,110.4900,124.0310
21/11/2013,122.6090,110.3100,125.0860
22/11/2013,122.5520,110.4000,125.1120
25/11/2013,122.7560,110.8600,125.1010
26/11/2013,122.1320,110.1300,124.6520
27/11/2013,122.2260,110.7200,124.8380
28/11/2013,122.3060,111.1000,124.6080
29/11/2013,122.1280,111.0800,124.3660
2/12/2013,122.1260,110.7100,124.5920
3/12/2013,121.2440,109.0400,123.9230
4/12/2013,120.8750,108.3800,124.0700
5/12/2013,119.5520,107.4000,122.6610
6/12/2013,120.3360,108.1200,123.7350
9/12/2013,120.3970,108.3300,123.6500
10/12/2013,119.6920,107.5300,122.8250
11/12/2013,118.4820,106.9800,121.2470
12/12/2013,117.9540,105.9700,121.1570
13/12/2013,118.0760,105.8000,121.3990
16/12/2013,118.6550,107.1500,121.9570
17/12/2013,118.4550,106.3400,121.8300
18/12/2013,119.7350,107.2500,123.5290
19/12/2013,120.9040,109.1000,124.2630
20/12/2013,121.5050,109.6900,124.8950
23/12/2013,121.9770,110.4700,125.2210
24/12/2013,122.5070,110.7600,125.9620
25/12/2013,122.5120,110.7600,125.9620
26/12/2013,122.7720,110.8000,126.3110
